,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
19,java,上海·张江,赴日JAVA (WMS方向),上海裕日软件有限公司,20-99人,合资,1.5万-2万,大专,后端开发 SSH MySQL SQLServer,3-5年
20,java,上海·嘉定·南翔,资深Java工程师,格林酒店(上海)有限公司,10000人以上,民营,2.5万-3万,本科,后端开发,5-10年
21,java,上海·浦东·高行,java开发工程师,上海微创软件股份有限公司,10000人以上,合资,2.3万-2.4万·13薪,本科, ,5-10年
22,java,上海·黄浦·外滩,中级java开发工程师, ,10000人以上,民营,1.2万-1.4万,本科, ,5-10年
23,java,上海·嘉定·南翔,资深Java工程师,格林酒店(上海)有限公司,10000人以上,民营,2.5万-3万,本科,后端开发,5-10年
24,java,上海·杨浦·新江湾城,java开发工程师（英文能沟通）,上海微创软件股份有限公司,10000人以上,合资,2.8万-3.5万,本科, ,3-5年
25,java,上海·松江·小昆山,[2024暑期]JAVA开发工程师, ,1000-9999人,港澳台公司,150-200/天,本科,C# Java 软件开发 英语能力,经验不限
26,java,上海·嘉定·南翔,高级JAVA工程师,格林酒店(上海)有限公司,10000人以上,民营,1.5万-2.5万,本科,Vue Spring SpringBoot,5-10年
27,java,上海·徐汇·田林, ,上海微创软件股份有限公司,10000人以上,合资,1.6万-1.8万,本科, ,5-10年
28,java,上海·浦东·唐镇, ,上海零霸格软件科技工作室(个人独资),20人以下,其它,180元/时,学历不限,MySQL MongoDB Redis Spring Hibernate Mybatis JavaScript Python Java,5-10年
29,java,上海·徐汇·漕河泾,java开发实习生,上海铱云信息技术有限公司,20-99人,民营,5千-1万,大专, ,1年以下
30,java,上海·徐汇·田林, ,上海微创软件股份有限公司,10000人以上,合资,1.4万-1.8万,本科, ,5-10年
31,java,上海·静安·天目西路,软件开发工程师,培安科技(北京)有限公司,100-299人,合资,8千-1万,本科,Java MongoDB MySQL HTML5,经验不限
