,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
150,算法,上海·崇明·长兴, ,江南造船(集团)有限责任公司,10000人以上,国企,2万-3万,博士, ,无经验
151,算法,上海·浦东·唐镇, , ,300-499人,民营,1.6万-2.1万,本科, ,3-5年
152,算法,上海·长宁·华阳路,NLP算法工程师（国企正编）,智联猎头,1000-9999人,其它,2.8万-4.5万,本科, ,5-10年
153,算法,上海·徐汇·徐家汇,电力工程师/算法工程师/金融分析师英文翻译,成都领可教育信息咨询有限公司,20-99人,民营,4万-5万,本科, ,无经验
154,算法,上海·嘉定·南翔,EMB（电子机械制动）电机控制算法工程师, ,1000-9999人,上市公司,2万-3.5万·15薪,本科, ,5-10年
155,算法,上海·嘉定·马陆,规划控制算法工程师,苏州领软科技有限公司,20-99人,民营,1万-2万,本科, ,1-3年
156,算法,上海·徐汇·虹梅路,自动驾驶应用算法工程师-campus-2024,经纬恒润,1000-9999人,民营,1万-2万·15薪,硕士, ,经验不限
157,算法,上海·浦东·康桥,导航算法工程师 (MJ000114), ,500-999人,民营,2.5万-4.5万·15薪,本科, ,1-3年
158,算法,上海·徐汇·漕河泾,相机算法工程师,北京信必优信息技术有限公司,1000-9999人,外商独资,1.2万-2万,本科, ,3-5年
159,算法,上海·奉贤·南桥, ,威海联盛液压科技有限公司,20-99人,民营,1万-2万,本科, ,1-3年
160,算法,上海·浦东·张江,资深算法工程师, ,1000-9999人,合资,2万-3万·13薪,本科, ,3-5年
161,算法,上海·青浦·徐泾, ,无锡奥维斯管理咨询有限公司,20-99人,代表处,2.5万-5万·15薪,本科, ,3-5年
162,算法,上海·青浦·徐泾, ,世猎(上海)人力资源有限公司,300-499人,民营,5万-8万,本科, ,10年以上
163,算法,上海·浦东·张江,slam算法工程师,上海驭矩信息科技有限公司,20-99人,民营,2万-2.5万,硕士, ,1-3年
164,算法,上海·闵行·七宝,能量管理算法工程师,上海电气分布式能源科技有限公司,20-99人,国企,1.4万-2.8万·14薪,本科, ,5-10年
165,算法,上海·黄浦·小东门, ,天津盛辉企业管理咨询服务有限公司,20-99人,股份制企业,3万-4万,硕士, ,3-5年
166,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,2.5万-3.9万,本科, ,5-10年
167,算法,上海·浦东·康桥,感知算法工程师 (MJ000008), ,500-999人,民营,2.5万-4.5万·15薪,硕士, ,3-5年
168,算法,上海·徐汇·新泾,自然语言处理算法专家/高级工程师, ,1000-9999人,上市公司,面议,硕士, ,1-3年
169,算法,上海·闵行·新虹,高级算法工程师,河南华鼎冷链仓配科技有限公司,500-999人,民营,4万-6万,本科, ,经验不限
170,算法,上海·浦东·潍坊新村, , ,1000-9999人,股份制企业,1.8万-1.9万,大专, ,5-10年
171,算法,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.4万-2.8万·15薪,本科, ,1-3年
172,算法,上海·青浦·徐泾, , ,100-299人,其它,3万-6万·14薪,本科, ,经验不限
173,算法,上海·浦东·三林,CAE网格算法工程师, ,500-999人,外商独资,2.1万-3万,硕士, ,1-3年
174,算法,上海·浦东·张江,算法工程师, ,100-299人,民营,1.5万-3万·14薪,本科, ,1-3年
175,算法,上海·闵行·江川路,导航算法工程师, ,100-299人,民营,1.5万-3万,硕士, ,1-3年
176,算法,上海·闵行·新虹,算法工程师,无锡奥维斯管理咨询有限公司,20-99人,代表处,2.1万-4万,硕士, ,经验不限
177,算法,上海·松江·九亭,信号处理算法及FPGA设计 资深工程师/高级工程师,上海格思航天科技有限公司,100-299人,国企,2.5万-4万·13薪,硕士, ,5-10年
178,算法,上海·闵行·浦江,算法工程师,河南省奥瑞环保科技股份有限公司,500-999人,其它,1.5万-3万,本科, ,1-3年
179,算法,上海,到店研发-大模型供给理解算法工程师, ,1000-9999人,上市公司,面议,硕士, ,3-5年
180,算法,上海·静安·彭浦, ,湖北云集企业管理有限公司樊城分公司,人力资源服务,20人以下,4.5万-6万,博士, ,经验不限
181,算法,上海·浦东·泥城,python算法工程师,上海睿沃信息科技有限公司,20-99人,民营,2万-3.5万·13薪,本科, ,5-10年
182,算法,上海·普陀·长征, ,道一(天津)企业管理咨询有限公司,100-299人,民营,6万-11.5万,本科, ,3-5年
183,算法,上海·松江·九亭,电机控制算法专家, ,500-999人,民营,3万-6万,本科, ,10年以上
184,算法,上海·闵行·江川路, ,上海人工智能研究院有限公司,20-99人,其它,1.2万-2.4万,本科, ,1-3年
185,算法,上海·宝山·杨行,图像算法工程师,上海宝掣科技有限公司,20-99人,民营,1.1万-1.8万,大专, ,1-3年
186,算法,上海·静安·大宁路, ,卡斯柯信号有限公司（CASCO）,1000-9999人,合资,面议,博士, ,1年以下
187,算法,上海·徐汇·虹梅路, , ,100-299人,民营,2万-4万,本科, ,3-5年
188,算法,上海·杨浦·平凉路,高级算法工程师, ,1000-9999人,上市公司,2万-3万·13薪,本科, ,3-5年
189,算法,上海·闵行·吴泾,算法软件研发工程师——国企直签,智联猎头,1000-9999人,其它,2万-2.6万,本科, ,10年以上
190,算法,上海·浦东·周家渡,全景影像算法工程师,南通皓海海洋工程有限公司,20-99人,民营,2.2万-3万,本科, ,1-3年
191,算法,上海·浦东·花木, ,连云港杰瑞电子有限公司,500-999人,国企,1.4万-2万,硕士, ,经验不限
192,算法,上海·浦东·曹路,图像算法工程师,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.5万-3万,本科, ,1-3年
193,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,1.5万-2.5万,本科, ,3-5年
194,算法,上海·闵行·莘庄,平台AI服务开发工程师,郑州云计划软件科技有限公司,100-299人,股份制企业,1万-1.5万,本科, ,3-5年
195,算法,上海·闵行·新虹, ,讯升(上海)人力资源有限公司成都分公司,100-299人,外商独资,2.5万-3.5万,硕士, ,5-10年
196,算法,上海·宝山·淞南,机器人算法技术总工,翔宇医疗,1000-9999人,民营,3万-5万,硕士, ,5-10年
197,算法,上海·青浦·徐泾,感知融合算法工程师-WHT, ,1000-9999人,上市公司,2万-4万·15薪,硕士, ,3-5年
198,算法,上海·浦东·周浦,isp算法工程师,上海欣聘信息技术有限公司,20-99人,民营,3.5万-7万,硕士, ,5-10年
199,算法,上海·浦东·张江,人工智能气象算法工程师,上海张江数学研究院,20-99人,事业单位,2万-3万·15薪,硕士, ,1-3年
200,算法,上海·闵行·浦江,机器人自动驾驶算法工程师,上海合时智能科技有限公司,20-99人,民营,2万-4万,硕士, ,经验不限
201,算法,上海·金山·金山卫,人形机器人AI算法工程师,上海冶成国际贸易有限公司,20人以下,民营,3万-5万·13薪,硕士, ,经验不限
202,算法,上海·宝山·淞南,运动控制算法工程师,翔宇医疗,1000-9999人,民营,2.5万-3.5万·13薪,本科, ,1-3年
203,算法,上海·闵行·浦江,算法工程师(J10152), ,1000-9999人,民营,2万-2.5万·14薪,本科, ,3-5年
204,算法,上海·青浦·徐泾,图像算法工程师,上海金驰建设集团有限公司,100-299人,民营,1.3万-2.3万,硕士, ,1-3年
205,算法,上海·松江·九亭,算法工程师, ,1000-9999人,上市公司,1.5万-2.5万·15薪,硕士, ,1-3年
206,算法,上海·浦东·张江, , ,1000-9999人,外商独资,面议,本科, ,5-10年
207,算法,上海·长宁·华阳路,图像算法工程师（国企正式合同）,智联猎头,1000-9999人,其它,2.5万-5万,本科, ,3-5年
208,算法,上海·宝山·淞南,机器人算法工程师（运动控制方向）,翔宇医疗,1000-9999人,民营,2.5万-3.5万,本科, ,经验不限
209,算法,上海·闵行·吴泾,资深视觉定位算法工程师, ,500-999人,合资,6万-8万,硕士, ,5-10年
210,算法,上海·徐汇·虹梅路, ,成都太能蜗客人力资源管理有限公司,500-999人,其它,6万-9万·15薪,本科, ,10年以上
211,算法,上海·黄浦·淮海中路,算法专家,南京芷铭企业管理咨询有限公司,20-99人,民营,3万-5万,博士, ,3-5年
212,算法,上海·浦东·金桥,GNSS终端算法专家(J10955), ,1000-9999人,国企,面议,硕士, ,5-10年
213,算法,上海·静安·北站, , ,20-99人,民营,2万-4万,本科, ,5-10年
214,算法,上海·杨浦·平凉路,算法工程师（医学）, ,300-499人,股份制企业,2万-3万,硕士, ,5-10年
215,算法,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.6万-2万,本科, ,3-5年
216,算法,上海·嘉定·安亭,导航应用开发工程师,上海驰瑞晋隆汽车技术服务有限公司,20-99人,国企,1万-2万,本科, ,3-5年
217,算法,上海·嘉定·马陆, ,安徽智质工程技术有限公司,工业自动化,300-499人,1.5万-3万,硕士, ,3-5年
