,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
107,前端开发,上海·闵行·莘庄,见习前端开发工程师,尚睿科技股份有限公司,300-499人,民营,150-180/天,本科, ,无经验
108,前端开发,上海·徐汇·湖南路,web前端工程师,广州咔乐文化有限公司,20-99人,其它,1.1万-1.3万,大专,CSS,经验不限
109,前端开发,上海·闵行·新虹, ,陕西云鸟信息技术服务有限公司,计算机软件,20-99人,6千-8千,大专,CSS JavaScript HTML5 Vue,1-3年
110,前端开发,上海·浦东·花木, ,北京瑞友科技股份有限公司,1000-9999人,民营,1.1万-1.8万,大专, ,3-5年
111,前端开发,上海·闵行·七宝,销售跟单-前端,安碁科技(深圳)有限公司,100-299人,外商独资,7千-1万,大专, ,1-3年
112,前端开发,上海·浦东·唐镇,前端开发,沈阳思诺科技有限公司,100-299人,民营,1万-2万,本科, ,3-5年
113,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科, ,经验不限
114,前端开发,上海·普陀·长征,Web前端工程师（上海）,长城保险经纪有限公司,1000-9999人,民营,8千-1.5万,大专,web前端,1-3年
115,前端开发,上海·闵行·七宝,前端开发工程师（需长期出差）,上海红鲤计算机科技服务有限公司,20-99人,股份制企业,1.5万-3万,学历不限, ,1-3年
116,前端开发,上海·闵行·虹桥, ,三星财产保险(中国)有限公司,300-499人,外商独资,1.5万-2.5万·16薪,本科, ,3-5年
117,前端开发,上海·普陀·长征,Web前端工程师（上海）,长城保险经纪有限公司,1000-9999人,民营,8千-1.5万,大专, ,1-3年
118,前端开发,上海·花木,前端开发实习生,上海洛书投资管理有限公司,20-99人,民营,200-300/天,本科, ,无经验
119,前端开发,上海·浦东·唐镇,前端开发4年以上（金融项目&amp;Angular经验必备）,沈阳思诺科技有限公司,100-299人,民营,1.4万-1.8万,本科, ,3-5年
120,前端开发,上海·闵行·新虹,前端开发工程师,浙江庆渔堂农业科技有限公司,100-299人,民营,1.2万-2万,本科, ,经验不限
121,前端开发,上海·徐汇·虹梅路,H5 前端工程师,上海无学网络科技有限公司,100-299人,民营,1万-1.5万,本科, ,1-3年
122,前端开发,上海·嘉定·菊园新区,前端开发工程师,上海汇赋科技信息有限公司,20-99人,民营,8千-1.2万,大专, ,3-5年
123,前端开发,上海·浦东·泥城,react前端开发工程师,上海睿沃信息科技有限公司,20-99人,民营,1.8万-3万,本科, ,经验不限
