,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
210,数据开发,上海·浦东·陆家嘴,陆家嘴客户经理/每天30新数据/客户主动上门,上海致牌金融信息服务有限公司,20-99人,民营,1.8万-2.5万,学历不限, ,经验不限
211,数据开发,上海·浦东·周家渡,高级数据开发工程师（银行驻场+5年以上）,上海锐赢,20-99人,民营,1.5万-1.9万,大专, ,5-10年
212,数据开发,上海·虹口·北外滩,数据ETL开发工程师,北京阿提拉科技有限公司,300-499人,民营,1万-1.6万,本科, ,3-5年
213,数据开发,上海·浦东·张江,数据助理（派遣）,上海盛业实业有限公司,20-99人,外商独资,7千-9千·13薪,大专, ,经验不限
214,数据开发,上海·普陀·长寿路, ,山东浪潮数字服务有限公司,500-999人,国企,8千-1万,大专,数据建模 数据分析,3-5年
215,数据开发,上海·杨浦·新江湾城,数据中心DCIM动环监控开发岗,上海共启网络科技有限公司,20-99人,民营,7千-1万·13薪,大专, ,1-3年
216,数据开发,上海·黄浦·小东门,数据开发工程师, ,1000-9999人,上市公司,1.5万-2.1万,本科, ,5-10年
217,数据开发,上海·浦东·陆家嘴,银行贷款+50%提成+人工筛选实时数据,上海资佑金融信息服务有限公司,20-99人,其它,5万-10万,高中, ,经验不限
218,数据开发,上海·浦东·曹路, ,上海励汇企业管理咨询有限公司,500-999人,民营,1.4万-1.6万,大专, ,1-3年
219,数据开发,上海·浦东·金桥, ,康嘉信息,20-99人,民营,1.8万-2万,大专, ,3-5年
220,数据开发,上海·杨浦·平凉路,数据工程师, ,1000-9999人,上市公司,2万-3万,本科,Hadoop Spark Scala Shell,3-5年
221,数据开发,上海·浦东·唐镇,用户数据管理+周末双休+不加班+不销售+六险两金, ,10000人以上,上市公司,面议,大专, ,经验不限
222,数据开发,上海·浦东·陆家嘴,金融销售+50%提成+人工筛选精准数据,上海资佑金融信息服务有限公司,20-99人,其它,2万-2.1万,学历不限, ,经验不限
223,数据开发,上海·浦东·张江,ML工程师/数据科学家（英语）,上海西信软件工程有限公司,100-299人,民营,1.5万-2.2万,本科, ,5-10年
224,数据开发,上海·浦东·花木,资深大数据开发工程师, ,1000-9999人,股份制企业,3万-3.5万,本科, ,5-10年
225,数据开发,上海·闵行·浦江,数仓工程师（实习生）(J10304), ,1000-9999人,民营,200-250/天,本科,数仓开发 Python,无经验
226,数据开发,上海·浦东·陆家嘴,咨询服务+30个新数据/天,融亿诚信息技术(深圳)有限公司,100-299人,民营,2万-4万,中专/中技, ,经验不限
227,数据开发,上海·浦东·唐镇,数据库开发工程师, ,1000-9999人,股份制企业,1.9万-2.1万,本科, ,5-10年
228,数据开发,上海·徐汇·徐家汇,大数据开发工程师(J11893), ,1000-9999人,民营,1.5万-2.5万,本科, ,3-5年
229,数据开发,上海·青浦·盈浦, ,安徽正多人力资源服务有限公司,1000-9999人,民营,6千-9千,大专, ,经验不限
230,数据开发,上海·松江·洞泾,数据标注实习生,上海淡竹体育科技有限公司,100-299人,民营,150-200/天,本科, ,无经验
231,数据开发,上海·浦东·张江,大数据开发工程师,北京宜通华瑞科技有限公司,1000-9999人,民营,2万-2.4万·13薪,本科, ,5-10年
232,数据开发,上海·静安·大宁路,前端开发（大数据）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科, ,3-5年
233,数据开发,上海·浦东·南汇新城,数据员（上海南港）,辽宁华通汽车供应链有限公司,500-999人,民营,5千-6千·13薪,大专, ,经验不限
234,数据开发,上海·杨浦·五角场,数据开发工程师,上海比孚信息科技有限公司,100-299人,民营,1万-1.5万,本科, ,3-5年
235,数据开发,上海·静安·大宁路,java（大数据）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科, ,3-5年
236,数据开发,上海·浦东·陆家嘴, ,凯捷中国,10000人以上,外商独资,1.5万-2万·13薪,本科,数据建模 金融银行业,3-5年
237,数据开发,上海·徐汇·徐家汇, , ,1000-9999人,民营,8千-1.6万,大专, ,经验不限
238,数据开发,上海·闵行·浦江,实效检查员,上海旭中市场信息咨询有限公司,20-99人,民营,6千-1万,大专, ,经验不限
239,数据开发,上海·虹口·北外滩,java大数据开发工程师,郑州海奥软件科技有限公司,100-299人,民营,1.4万-1.8万,本科, ,5-10年
240,数据开发,上海·浦东·张江,应用运维开发工程师（数据中心项目）,交银企业管理服务(上海)有限公司,1000-9999人,国企,1.2万-1.5万,本科, ,3-5年
241,数据开发,上海·浦东·周家渡,数据录入员（可实习）,上海坤元信息科技有限公司,20-99人,民营,3千-5千,大专, ,经验不限
242,数据开发,上海·虹口·北外滩,数据统计员,宿州九霄云网络科技有限公司,人力资源服务,20-99人,8千-1.1万,本科, ,1-3年
243,数据开发,上海·浦东·曹路, ,上海励汇企业管理咨询有限公司,500-999人,民营,2.5万-3.5万,本科, ,5-10年
244,数据开发,上海·浦东·三林, ,深圳极联信息技术股份有限公司,500-999人,民营,1.2万-1.4万,本科, ,3-5年
245,数据开发,上海·闵行·虹桥, , ,10000人以上,国企,7千-1万,本科, ,经验不限
246,数据开发,上海·长宁·江苏路,数据标注专员,上海旗盈企业管理咨询有限公司,100-299人,民营,5千-6千,大专, ,经验不限
247,数据开发,上海·闵行·虹桥, , ,10000人以上,民营,1.1万-1.2万,本科, ,1-3年
248,数据开发,上海·徐汇·田林, ,上海微创软件股份有限公司,10000人以上,合资,1.6万-1.8万,本科,数据治理 Java,5-10年
249,数据开发,上海·静安·静安寺,数据分析实习生（上海 静安 500强）,上海中智项目外包咨询服务有限公司,1000-9999人,国企,170-180/天,本科, ,无经验
250,数据开发,上海·闵行·颛桥,数据处理员（数据标注）,上海熠朗信息科技有限公司,20-99人,民营,80-100/天,大专, ,无经验
251,数据开发,上海·嘉定·新成路,数据库开发工程师,山东伯睿英联企业管理咨询有限公司,20-99人,股份制企业,3万-5万·14薪,本科, ,3-5年
252,数据开发,上海·杨浦·江浦路,资深数据开发工程师, ,10000人以上,民营,1.8万-2万,本科, ,5-10年
