,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
262,python,上海·闵行·浦江,生信工程师,上海英拜生物科技有限公司,20-99人,民营,7千-1.2万,本科,基因测序 基因芯片 单细胞 表观组学 二代测序 R语言 Java C语言 Python Shell,经验不限
263,python,上海·徐汇·虹梅路, ,上海乾隆网络科技有限公司,100-299人,外商独资,2.5万-4万,本科,Python,1-3年
264,python,上海·嘉定·徐行,数据工程师（产品）,矽杰微电子(厦门)有限公司上海分公司,电子/半导体/集成电路,20-99人,1万-1.8万,本科,Python MATLAB 算法基础 C++,1-3年
265,python,上海·徐汇·虹梅路,测试开发工程师-campus-2024,经纬恒润,1000-9999人,民营,1.2万-1.7万·15薪,本科,C/C++ Python,经验不限
266,python,上海·闵行·莘庄,平台AI服务开发工程师,郑州云计划软件科技有限公司,100-299人,股份制企业,1万-1.6万,本科, ,3-5年
267,python,上海·徐汇·漕河泾,RPA高级工程师,北京融睿诚通金融服务外包有限公司,100-299人,其它,1.6万-2.2万,本科, ,5-10年
268,python,上海·宝山·杨行,初级算法工程师,沈阳东硕信息技术有限公司,20-99人,民营,1万-2万·13薪,本科,C++ OpenCV HALCON Python Qt,1-3年
269,python,上海·闵行·浦江,生信工程师, ,20-99人,合资,1万-2万,硕士,基因组学 转录组学 Python 免疫组学 代谢组学 C# C++ Java R语言 Perl,3-5年
270,python,上海·徐汇·虹梅路,算法工程师, ,20-99人,合资,1.2万-2万,本科,Python 暖通背景,1-3年
271,python,上海·浦东·张江,软件工程师（ADAS规控算法开发）, ,20-99人,其它,1.4万-2.8万,本科,Python C/C++ 自动驾驶 路径规划,经验不限
272,python,上海·浦东·金桥, , ,10000人以上,民营,1.1万-1.5万,本科,Python,1-3年
273,python,上海·浦东·南汇新城,软件算法工程师,上海凯来仪器有限公司,20-99人,民营,1.5万-2.5万·14薪,本科,算法研究 Python C++,3-5年
274,python,上海·浦东·张江, ,上海华驿汽车技术有限公司,100-299人,民营,1.4万-1.6万,本科,Python Shell C/C++ Torch TensorRT,3-5年
275,python,上海·闵行·浦江,应用工程师(J10405),上海恒为云驰信息技术有限公司武汉分公司,100-299人,民营,1.3万-1.5万,硕士,大模型算法 图像算法 通信算法 C++ Python,经验不限
276,python,上海·黄浦·小东门, ,外企德科数字技术有限公司,人力资源服务,10000人以上,2万-3万,本科,C语言 Java Python 数据结构,1-3年
277,python,上海·嘉定·安亭, ,上海华驿汽车技术有限公司,100-299人,民营,2万-3万,本科,Python C++ 数据开发 ROS系统,3-5年
278,python,上海·松江·新桥,高级生物信息分析师,上海云序生物科技有限公司,20-99人,民营,1.2万-2万·14薪,硕士,临床数据分析员 PHP 生物医药学术 数据库开发 R语言 Python Perl JavaScript,经验不限
279,python,上海·浦东·陆家嘴,python爬虫工程师,世唐云科(北京)科技有限公司,互联网,20人以下,1.8万-1.9万,学历不限, ,经验不限
