,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
140,产品经理,上海·杨浦·五角场,国际物流运营主管/产品经理,海口冠宏科技有限公司,货运/物流/仓储,100-299人,1.5万-3万,大专, ,3-5年
141,产品经理,上海·浦东·张江, ,某知名国企,500-999人,其它,1.4万-2.3万,本科, ,5-10年
142,产品经理,上海·闵行·虹桥,仪器仪表产品经理,久茂自动化(大连)有限公司,100-299人,外商独资,7千-1万,大专, ,3-5年
143,产品经理,上海·虹口·江湾,产品经理/营养培训经理,上海津宇国际贸易有限公司,20-99人,其它,1万-2万,学历不限, ,经验不限
144,产品经理,上海·静安·天目西路,市场产品经理, ,100-299人,民营,1.4万-2万·14薪,本科, ,5-10年
145,产品经理,上海·杨浦·大桥,餐饮系统—数智策略产品经理, ,1000-9999人,上市公司,面议,本科, ,3-5年
146,产品经理,上海·松江·中山,产品经理,上海卡敏生物科技有限公司,20-99人,民营,8千-1.6万·13薪,本科, ,1-3年
147,产品经理,上海·普陀·长寿路,农产品项目副经理,上海安盟国际贸易有限公司,100-299人,民营,1万-1.5万·16薪,大专, ,5-10年
148,产品经理,上海·青浦·华新,需求分析师/产品经理, ,10000人以上,民营,2万-3万,本科, ,5-10年
149,产品经理,上海·浦东·合庆,产品经理, ,10000人以上,外商独资,2万-2.5万,本科, ,3-5年
150,产品经理,上海·静安·彭浦,产品经理（“光伏+”系统）, ,10000人以上,民营,1.5万-2.5万·13薪,本科, ,3-5年
151,产品经理,上海·长宁·华阳路,互联网金融产品经理,上海川禾电子商务有限公司,100-299人,民营,2万-2.8万,大专, ,3-5年
152,产品经理,上海·静安·大宁路,高级储能产品经理,华拓(大连)企业管理咨询有限公司,20-99人,民营,2.5万-5万,本科, ,5-10年
153,产品经理,上海·静安·南京西路,产品经理（上海妇科）, ,1000-9999人,上市公司,2.8万-4万,本科, ,3-5年
154,产品经理,上海·静安·大宁路,产品经理,上海格州微电子技术有限公司,100-299人,民营,1.5万-2万,本科, ,3-5年
155,产品经理,上海·嘉定·安亭,产品经理,上海盛位电子技术有限公司,20-99人,民营,1.5万-2万,本科, ,3-5年
156,产品经理,上海·松江·佘山, ,北京觅才人力资源有限公司,20人以下,民营,9千-1.2万,本科, ,经验不限
157,产品经理,上海·闵行·虹桥,旅游ota运营实习生,华程国际旅行社集团有限公司,300-499人,民营,130-150/天,本科, ,无经验
158,产品经理,上海·浦东·金桥,产品经理（金融领域）(J11017), ,1000-9999人,国企,面议,本科, ,经验不限
159,产品经理,上海·闵行·浦江, ,领时云天信息科技(常州)有限公司,1000-9999人,民营,1.5万-2万,本科, ,5-10年
160,产品经理,上海·青浦·华新,高级产品经理/需求分析师, ,10000人以上,民营,2万-3.5万,本科, ,5-10年
161,产品经理,上海·宝山·杨行,产品经理,广州恒巨信息科技有限公司,20-99人,民营,1.5万-2.2万,本科, ,5-10年
162,产品经理,上海,资深产品经理（达人变现方向）, ,1000-9999人,上市公司,面议,本科, ,3-5年
163,产品经理,上海·闵行·新虹, ,上海山林枫休闲食品有限公司,100-299人,上市公司,1.5万-2万,本科, ,3-5年
164,产品经理,上海·奉贤·奉城, , ,10000人以上,其它,1.9万-2万,本科, ,5-10年
165,产品经理,上海·浦东·康桥,网络运维产品经理--政企单位+轻松稳定！！,上海金亥通信设备有限公司,100-299人,合资,1万-1.4万·13薪,本科, ,3-5年
166,产品经理,上海·宝山·罗店,产品开发经理,上海琪思网络科技有限公司,100-299人,民营,1.2万-1.8万,大专, ,3-5年
167,产品经理,上海·闵行·颛桥,塑胶创新产品经理, ,20-99人,民营,1.2万-1.8万,大专, ,1-3年
168,产品经理,上海·静安·大宁路,产品顾问, ,10000人以上,上市公司,1万-2万·13薪,大专, ,经验不限
169,产品经理,上海·徐汇·虹梅路, ,深圳市安姆伯科技有限公司,300-499人,民营,1.2万-2万,大专, ,经验不限
170,产品经理,上海·浦东·花木,产品经理,北京阿提拉科技有限公司,300-499人,民营,1.4万-1.6万,本科, ,3-5年
171,产品经理,上海·黄浦·淮海中路,健管产品经理, ,100-299人,合资,1.5万-2.5万,本科, ,3-5年
172,产品经理,上海·闵行·浦江,资深产品经理（空压机）, ,1000-9999人,民营,2万-2.5万·16薪,本科, ,5-10年
173,产品经理,上海·浦东·川沙新, , ,1000-9999人,上市公司,2.5万-3.5万·15薪,本科, ,5-10年
174,产品经理,上海·静安·南京西路,Product Manager-Drainage &amp; Sewage, ,500-999人,外商独资,2.5万-3.5万,本科, ,5-10年
175,产品经理,上海·静安·天目西路,医美产品主理人（上海市）, ,10000人以上,上市公司,100-200/天,大专, ,经验不限
176,产品经理,上海·闵行·虹桥, ,南京市慧格一诺商务管理咨询有限公司,100-299人,民营,2.4万-4万·13薪,本科, ,5-10年
177,产品经理,上海·静安·石门二路,电信车联网产品经理,上海安迪人力资源服务有限公司,500-999人,股份制企业,1万-1.5万,本科, ,3-5年
178,产品经理,上海·奉贤·柘林,电商产品经理,上海日成电子有限公司,100-299人,合资,8千-1.5万,本科, ,经验不限
179,产品经理,上海·静安·江宁路,产品经理,新萃斯生物科技(上海)有限公司,零售/批发,20-99人,1万-1.5万,本科, ,1-3年
180,产品经理,上海·奉贤·金海,产品经理,上海杰立化妆品科技有限公司, , ,1.5万-2.5万,本科, ,1-3年
181,产品经理,上海·浦东·北蔡,估值核算产品经理（核心-自研）, ,1000-9999人,民营,2.5万-3.5万,学历不限, ,5-10年
182,产品经理,上海·闵行·浦江,Pricing Supervisor 定价主管,伍尔特(中国)有限公司,300-499人,外商独资,1千-2千·14薪,本科, ,经验不限
183,产品经理,上海·黄浦·瑞金二路,医疗器械产品经理（上海）,世纪亿康,20-99人,民营,8千-1.6万,大专, ,1-3年
184,产品经理,上海·静安·大宁路,产品主管（市场部）, ,1000-9999人,民营,1万-1.8万,本科, ,3-5年
185,产品经理,上海·长宁·新泾,高级产品经理, ,1000-9999人,外商独资,2万-3万,本科, ,5-10年
186,产品经理,上海·松江·九亭, ,超星集团有限公司,1000-9999人,民营,1万-1.5万,本科, ,1-3年
187,产品经理,上海·金山·金山卫, , ,1000-9999人,上市公司,1.3万-1.8万,本科, ,3-5年
188,产品经理,上海·黄浦·打浦桥,产品专员/产品经理, ,100-299人,合资,1.5万-2.5万,本科, ,经验不限
189,产品经理,上海·杨浦·五角场, ,山东安然纳米实业发展有限公司,1000-9999人,外商独资,1.2万-2.2万,本科, ,3-5年
190,产品经理,上海·嘉定·江桥,pm产品经理(半导体）,上海联巨科技有限公司,20人以下,民营,1.1万-2万,本科, ,3-5年
191,产品经理,上海·金山·枫泾,品检文员,汉立新材料科技有限公司,300-499人,民营,5千-7千,高中, ,经验不限
192,产品经理,上海·普陀·长风新村,产品经理, ,1000-9999人,股份制企业,1.5万-2.2万·13薪,本科, ,3-5年
193,产品经理,上海·静安·大宁路,金融产品销售, ,10000人以上,上市公司,1.5万-2.5万·13薪,大专, ,3-5年
194,产品经理,上海·浦东·南汇新城, ,百仕达(上海)人力资源服务有限公司,20人以下,民营,1.7万-2.4万,大专, ,3-5年
195,产品经理,上海·松江·小昆山,充电桩产品经理 (MJ006926), ,10000人以上,民营,1.5万-2.5万·14薪,本科, ,3-5年
196,产品经理,上海·青浦·徐泾,金融产品经理,河北浅银新能科技有限公司,20-99人,民营,8千-1.2万,本科, ,3-5年
197,产品经理,上海·闵行·新虹,产品供应链岗, ,10000人以上,股份制企业,7千-1万,大专, ,3-5年
198,产品经理,上海·闵行·新虹,产品经理（板材）, ,10000人以上,上市公司,1.5万-2.5万,本科, ,3-5年
