Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
0,java,上海·静安·静安寺,Java开发工程师（石油）,上海亚太计算机信息系统有限公司,500-999人,国企,8千-1.3万,大专,Java Hibernate,3-5年,96000.0,156000.0
1,java,上海·张江,日系JAVA开发SE,上海裕日软件有限公司,20-99人,合资,1.5万-2.5万,大专,后端开发 SQLServer jQuery,3-5年,180000.0,300000.0
2,java,上海·虹口·北外滩,Java开发工程师,上海胜蓝软件技术服务有限公司,20-99人,民营,8千-1.1万,本科,Java,无经验,96000.0,132000.0
3,java,上海·浦东·唐镇,java,其他,500-999人,上市公司,1.4万-1.9万,本科,后端开发 Oracle MySQL 微服务架构 分布式技术 多线程 SpringCloud SpringMVC,5-10年,168000.0,228000.0
4,java,上海·徐汇·斜土路,java,其他,10000人以上,其它,1万-1.3万,本科,无要求,3-5年,120000.0,156000.0
5,java,上海·浦东·潍坊新村,java技术开发工程师,其他,100-299人,合资,1万-1.5万,本科,无要求,1-3年,120000.0,180000.0
6,java,上海·浦东·唐镇,中高级java工程师（江浙沪出差）,其他,10000人以上,上市公司,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
7,java,上海·普陀·长征,高级java工程师,柏美智慧科技(上海)股份有限公司,100-299人,股份制企业,2万-3万·15薪,本科,无要求,3-5年,300000.0,450000.0
8,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.5万-3万·15薪,本科,全栈开发 后端开发 SpringBoot SpringCloud Java Python,经验不限,225000.0,450000.0
9,java,上海·杨浦·大桥,java,其他,1000-9999人,上市公司,1.4万-1.6万,本科,无要求,3-5年,168000.0,192000.0
11,java,上海·浦东·张江,java软件开发工程师,上海微创软件股份有限公司,10000人以上,合资,1.3万-1.5万,本科,无要求,经验不限,156000.0,180000.0
12,java,上海·浦东·花木,初/中/高级Java（基金公司驻场+待遇优）,上海锐赢,20-99人,民营,1.3万-2万,本科,SpringBoot SpringCloud 后端开发,3-5年,156000.0,240000.0
14,java,上海·浦东·张江,高级java开发工程师,上海裕日软件有限公司,20-99人,合资,1.5万-2.5万,大专,无要求,5-10年,180000.0,300000.0
15,java,上海·长宁·新泾,Java开发工程师,上海微创软件股份有限公司,10000人以上,合资,1.8万-2万,本科,Spring MySQL 分布式 高并发,3-5年,216000.0,240000.0
16,java,上海·浦东·陆家嘴,java,上海锐赢,20-99人,民营,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
18,java,上海·浦东·泥城,java,上海微创软件股份有限公司,10000人以上,合资,1.2万-1.5万,本科,无要求,3-5年,144000.0,180000.0
19,java,上海·张江,赴日JAVA (WMS方向),上海裕日软件有限公司,20-99人,合资,1.5万-2万,大专,后端开发 SSH MySQL SQLServer,3-5年,180000.0,240000.0
20,java,上海·嘉定·南翔,资深Java工程师,格林酒店(上海)有限公司,10000人以上,民营,2.5万-3万,本科,后端开发,5-10年,300000.0,360000.0
21,java,上海·浦东·高行,java开发工程师,上海微创软件股份有限公司,10000人以上,合资,2.3万-2.4万·13薪,本科,无要求,5-10年,299000.0,312000.0
22,java,上海·黄浦·外滩,中级java开发工程师,其他,10000人以上,民营,1.2万-1.4万,本科,无要求,5-10年,144000.0,168000.0
23,java,上海·嘉定·南翔,资深Java工程师,格林酒店(上海)有限公司,10000人以上,民营,2.5万-3万,本科,后端开发,5-10年,300000.0,360000.0
24,java,上海·杨浦·新江湾城,java开发工程师（英文能沟通）,上海微创软件股份有限公司,10000人以上,合资,2.8万-3.5万,本科,无要求,3-5年,336000.0,420000.0
26,java,上海·嘉定·南翔,高级JAVA工程师,格林酒店(上海)有限公司,10000人以上,民营,1.5万-2.5万,本科,Vue Spring SpringBoot,5-10年,180000.0,300000.0
27,java,上海·徐汇·田林,java,上海微创软件股份有限公司,10000人以上,合资,1.6万-1.8万,本科,无要求,5-10年,192000.0,216000.0
29,java,上海·徐汇·漕河泾,java开发实习生,上海铱云信息技术有限公司,20-99人,民营,5千-1万,大专,无要求,1年以下,60000.0,120000.0
30,java,上海·徐汇·田林,java,上海微创软件股份有限公司,10000人以上,合资,1.4万-1.8万,本科,无要求,5-10年,168000.0,216000.0
31,java,上海·静安·天目西路,软件开发工程师,培安科技(北京)有限公司,100-299人,合资,8千-1万,本科,Java MongoDB MySQL HTML5,经验不限,96000.0,120000.0
32,java,上海·徐汇·田林,对日软件工程师(应届生),辛巴达软件,20-99人,民营,3千-5千·13薪,学历不限,Java 数据库 Spring SQL 日语,经验不限,39000.0,65000.0
33,java,上海·静安·彭浦,java 开发,喜士多,1000-9999人,民营,8千-1.6万,本科,无要求,无经验,96000.0,192000.0
34,java,上海·静安·彭浦,Java开发工程师,其他,1000-9999人,上市公司,8千-1.6万·13薪,本科,Java 后端开发 数据库开发 MySQL Oracle SpringBoot Mybatis,经验不限,104000.0,208000.0
35,java,上海·静安·曹家渡,开发工程师,其他,1000-9999人,国企,7千-1.3万,本科,Java 大数据开发,3-5年,84000.0,156000.0
36,java,上海·静安·彭浦,java,其他,1000-9999人,股份制企业,4千-6千,大专,Java,经验不限,48000.0,72000.0
37,java,上海·浦东·塘桥,JAVA,其他,1000-9999人,民营,1.4万-2.8万,大专,Spring SpringCloud SpringBoot,3-5年,168000.0,336000.0
38,java,上海·新泾,JAVA程序开发（上海）,其他,1000-9999人,外商独资,8千-1.5万·14薪,本科,Java,经验不限,112000.0,210000.0
39,java,上海·青浦·徐泾,java,5173,1000-9999人,民营,1.5万-3万·13薪,大专,无要求,3-5年,195000.0,390000.0
40,java,上海·徐汇·虹梅路,java,其他,1000-9999人,股份制企业,3千-4千,本科,无要求,经验不限,36000.0,48000.0
41,java,上海·浦东·塘桥,初级软件开发工程师（应届）,其他,500-999人,民营,6千-7千,本科,初级软件工程师,经验不限,72000.0,84000.0
42,java,上海·浦东·张江,Java初级软件工程师,其他,20-99人,股份制企业,6千-8千·13薪,本科,后端开发 全栈开发 WEB开发,无经验,78000.0,104000.0
43,java,上海·浦东·潍坊新村,java,上海敖凸曼网络科技有限公司,互联网,100-299人,1.7万-2.3万,本科,无要求,1-3年,204000.0,276000.0
44,java,上海·静安·曹家渡,Java开发工程师,集广科技,20-99人,民营,8千-1.6万,大专,Java Spring JVM 数据库,1-3年,96000.0,192000.0
45,java,上海·浦东·张江,对日java,杭州优灿科技有限公司,500-999人,合资,1万-2万,学历不限,无要求,经验不限,120000.0,240000.0
46,java,上海·徐汇·虹梅路,java,其他,1000-9999人,股份制企业,3千-4千,本科,无要求,经验不限,36000.0,48000.0
48,java,上海·淞南,Java开发工程师,上海久华信息科技股份有限公司,20-99人,股份制企业,8千-1.6万,大专,无要求,1-3年,96000.0,192000.0
49,java,上海·普陀·宜川路,Java开发工程师,昆仑太科(北京)技术股份有限公司,300-499人,国企,8千-1.5万,大专,Hibernate SpringBoot Mybatis,3-5年,96000.0,180000.0
50,java,上海·浦东·张江,归国对日Java开发,辛巴达软件,20-99人,民营,1.5万-3万,学历不限,Java 日语,经验不限,180000.0,360000.0
51,java,上海·闵行·梅陇,java,株式会社GSD,100-299人,外商独资,1.5万-3万·15薪,大专,JavaScript Python C MySQL PostgreSQL Oracle 日语 Spring Mybatis Hibernate,经验不限,225000.0,450000.0
52,java,上海·虹口·北外滩,java,其他,1000-9999人,股份制企业,8千-1.6万·13薪,本科,无要求,1-3年,104000.0,208000.0
53,java,上海·静安·大宁路,java后端工程师,江苏风云科技服务有限公司,500-999人,国企,1万-1.1万,本科,无要求,1-3年,120000.0,132000.0
54,java,上海·杨浦·新江湾城,软件工程师,其他,20人以下,外商独资,1万-1.4万,本科,JavaScript MySQL Java Hibernate Redis PostgreSQL Docker SPRINTBOOT SPRINTMVC,经验不限,120000.0,168000.0
55,java,上海·静安·北站,java,广州秒到信息科技有限公司,20人以下,民营,1.7万-1.9万,本科,JavaScript Python Spring Hibernate,经验不限,204000.0,228000.0
56,java,上海·徐汇·徐家汇,对日java开发工程师,杭州优灿科技有限公司,500-999人,合资,1万-2万,学历不限,无要求,经验不限,120000.0,240000.0
57,java,上海·静安·北站,Java开发工程师,上海伟豪建设工程有限公司,工程施工,20-99人,2万-2.5万,大专,后端开发 服务器开发 网络编程 大数据开发 WEB开发 游戏开发 图形图像处理 移动开发,经验不限,240000.0,300000.0
58,java,上海·黄浦·小东门,java,上海东证期货有限公司,500-999人,国企,8千-1.5万,本科,C++ C# Java MySQL Python C语言 .NET,经验不限,96000.0,180000.0
59,java,上海·黄浦·瑞金二路,软件工程师,其他,1000-9999人,民营,8千-1.5万,本科,C++ Java HTML C语言 前端开发 后端开发 移动开发 JavaScript,经验不限,96000.0,180000.0
60,java,上海·浦东·陆家嘴,java,上海邦芒人力资源有限公司,500-999人,民营,1.2万-1.7万·13薪,本科,无要求,1-3年,156000.0,221000.0
61,java,上海·普陀·曹杨新村,java全栈工程师,仁卅信息科技(上海)有限公司,500-999人,外商独资,8千-1.5万·13薪,大专,无要求,1-3年,104000.0,195000.0
62,java,上海·静安·彭浦,Java开发工程师,兰州沐先信息科技咨询有限公司,20人以下,外商独资,6千-1.2万,大专,后端开发,3-5年,72000.0,144000.0
63,java,上海·宝山·月浦,java,湖北晟硕智能科技有限公司,计算机软件,20-99人,8千-1.5万,本科,无要求,经验不限,96000.0,180000.0
64,java,上海·青浦·徐泾,java,上海民航华东空管工程技术有限公司,100-299人,国企,1万-1.5万,本科,Java Oracle,经验不限,120000.0,180000.0
65,java,上海·浦东·张江,java,上海特安企业管理有限公司,100-299人,民营,1.7万-2.6万·13薪,大专,JavaScript Spring Hibernate MySQL 英文流利,5-10年,221000.0,338000.0
66,java,上海·张江,java,其他,1000-9999人,外商独资,1万-1.4万·14薪,本科,Java,经验不限,140000.0,196000.0
68,java,上海·徐汇·田林,【对日赴日软件工作】对日软件SE 上海/南京,辛巴达软件,20-99人,民营,1.3万-2万·13薪,学历不限,Java Web前端 前端开发 后端开发 日语,3-5年,169000.0,260000.0
69,java,上海·浦东·潍坊新村,信息技术部-开发工程师岗（综合开发岗）,其他,500-999人,合资,1.3万-2.6万,本科,Java JVM Linux Spring 前端开发 HTML5 MySQL JavaScript,经验不限,156000.0,312000.0
70,java,上海·徐汇·湖南路,java软件开发工程师,广州咔乐文化有限公司,20-99人,其它,1.1万-1.3万,大专,无要求,经验不限,132000.0,156000.0
71,java,上海·浦东·金桥,java,维世致新(上海)智能技术有限公司,20-99人,合资,7千-1万·13薪,本科,无要求,1-3年,91000.0,130000.0
72,java,上海·浦东·张江,Java开发工程师,中讯志远(武汉)科技有限公司,100-299人,民营,8千-1.6万,大专,MyBatis MySQL 数据库 Spring Tomcat,3-5年,96000.0,192000.0
73,java,上海·徐汇·田林,对日JAVA软件开发(初中级),上海达巴辛软件有限公司,20-99人,民营,6千-1.2万·13薪,学历不限,Java 数据库 Spring SQL 日语,1-3年,78000.0,156000.0
75,java,上海·奉贤·金海,JAVA开发工程师 包食宿,普华诚信信息技术有限公司,100-299人,合资,5千-9千,本科,SQL SQL Server,1-3年,60000.0,108000.0
76,java,上海·浦东·洋泾,java,其他,1000-9999人,股份制企业,8千-1.4万,大专,无要求,1-3年,96000.0,168000.0
77,java,上海·浦东·陆家嘴,中级java软件开发工程师,南京争锋信息科技有限公司,20-99人,合资,1.2万-1.8万,本科,无要求,经验不限,144000.0,216000.0
78,java,上海·闵行·新虹,Java中级开发工程师,中讯志远(武汉)科技有限公司,100-299人,民营,8千-1.5万,大专,Weblogic 数据库 Java,3-5年,96000.0,180000.0
79,java,上海·虹口·江湾,初级java工程师,上海天籍信息科技有限公司,20-99人,民营,6千-1万,本科,无要求,1-3年,72000.0,120000.0
80,java,上海·闵行·莘庄,Java开发工程师,上海臻图信息技术有限公司,20人以下,民营,8千-1.3万,大专,无要求,1-3年,96000.0,156000.0
81,java,上海·浦东·潍坊新村,Java开发工程师,上卡网络,100-299人,合资,1.3万-1.8万·13薪,本科,后端开发 Java 微服务架构 中级软件工程师 SpringCloud SpringBoot 消息队列,经验不限,169000.0,234000.0
82,java,上海·静安·芷江西路,后端开发工程师,步览捷信息科技(上海)有限公司,20-99人,民营,1万-1.5万,大专,无要求,3-5年,120000.0,180000.0
83,java,上海·虹口·曲阳路,20240220对日软件开发工程师,上海中和软件有限公司,1000-9999人,合资,5千-1万,大专,JavaScript,1-3年,60000.0,120000.0
84,java,上海·浦东·张江,初级Java,上海汉朔信息科技有限公司,1000-9999人,民营,1.2万-1.5万,本科,无要求,1-3年,144000.0,180000.0
85,java,上海·浦东·曹路,Java桌面应用开发工程师,上海长庚信息技术股份有限公司,20-99人,民营,8千-1.1万,本科,无要求,无经验,96000.0,132000.0
86,java,上海·静安·彭浦新村,应用开发岗,其他,10000人以上,股份制企业,1.5万-2万,本科,无要求,经验不限,180000.0,240000.0
87,java,上海·松江·九里亭,Java工程师,上海英智信息科技有限公司,20-99人,民营,1万-2万,大专,Java 项目实施 Spring MyBatis 后端开发 J2EE Web前端 架构设计,3-5年,120000.0,240000.0
88,java,上海,java,其他,10000人以上,国企,1万-1.5万,本科,无要求,无经验,120000.0,180000.0
89,java,上海·徐汇·枫林路,java,浙江艺羽人力资源股份有限公司,500-999人,股份制企业,1.5万-2万,本科,全栈 SPRINGCLOUD 高并发,经验不限,180000.0,240000.0
91,java,上海·浦东·陆家嘴,初级Java（APP）,拓保软件,1000-9999人,民营,9千-1.3万,本科,后端开发 SpringBoot SpringCloud Java 微服务架构,3-5年,108000.0,156000.0
92,java,上海·静安·大宁路,java软件开发工程师,上海信息人才服务有限公司,100-299人,国企,2万-2.4万,本科,无要求,5-10年,240000.0,288000.0
93,java,上海·青浦·徐泾,java,湖州轩逸人力资源服务有限公司,1000-9999人,民营,9千-1.1万,大专,无要求,经验不限,108000.0,132000.0
94,java,上海·浦东·康桥,后端开发工程师（JAVA）,其他,1000-9999人,上市公司,1.6万-2.2万,本科,Java,3-5年,192000.0,264000.0
95,java,上海·徐汇·田林,对日赴日软件工程师/对日赴日IT工程师/对日赴日PM 南京/上海,辛巴达软件,20-99人,民营,9千-1.8万,学历不限,Java 前端开发 后端开发 日语 .NET C#,3-5年,108000.0,216000.0
96,java,上海·静安·大宁路,Java开发（线上面试+不倦不倦，欢迎来投递）,上海信息人才服务有限公司,100-299人,国企,1.3万-1.7万,本科,Spring MySQL,3-5年,156000.0,204000.0
97,java,上海·静安·天目西路,Java开发工程师,上海春卫信息技术有限公司,20人以下,民营,8千-1.5万,大专,MySQL VUE3 NAIVE UI SpringBoot,1-3年,96000.0,180000.0
98,java,上海,软件开发&amp;实施工程师（外包岗位）,上海群科畅翔自动系统有限公司,20-99人,股份制企业,8千-1.2万,大专,Spring 数据库 MySQL J2EE Java Oracle 项目实施 SQL,1-3年,96000.0,144000.0
99,java,上海·宝山·顾村,java软件开发工程师,青岛远航高新科技股份有限公司,100-299人,民营,7千-8千,大专,无要求,1-3年,84000.0,96000.0
100,java,上海·虹口·北外滩,java,上饶市兰诺瑞科技有限公司,20-99人,民营,1.1万-1.5万,本科,JavaScript Mybatis Redis SQLServer,3-5年,132000.0,180000.0
101,java,上海·浦东·花木,java,其他,1000-9999人,股份制企业,8千-1.6万·13薪,本科,Java Spring MyBatis MySQL,1-3年,104000.0,208000.0
102,java,上海·普陀·长寿路,java,新意科技,500-999人,外商独资,1.5万-2.5万,本科,Oracle 全栈开发 SpringBoot SpringMVC,3-5年,180000.0,300000.0
103,java,上海·徐汇·天平路,java,广州仕邦人力资源有限公司,500-999人,民营,8千-1万,本科,无要求,3-5年,96000.0,120000.0
104,java,上海·黄浦·打浦桥,java,凯捷中国,10000人以上,外商独资,7千-8千·13薪,本科,MySQL,无经验,91000.0,104000.0
105,java,上海·闵行·梅陇,Java后端开发工程师,上海逸舟信息科技有限公司,20-99人,民营,1万-1.5万,本科,JavaScript Spring MySQL,1年以下,120000.0,180000.0
107,java,上海·浦东·陆家嘴,java,上海玄晖信息科技有限公司,计算机软件,20-99人,1.4万-1.9万,本科,无要求,5-10年,168000.0,228000.0
108,java,上海·闵行·虹桥,java后端工程师,天津易商数科科技股份有限公司,500-999人,民营,9千-1.5万,大专,无要求,3-5年,108000.0,180000.0
109,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.3万·14薪,本科,JavaScript,经验不限,182000.0,322000.0
110,java,上海·浦东·花木,java,京客科技(深圳)有限公司,100-299人,民营,1.7万-2.5万,本科,无要求,1-3年,204000.0,300000.0
111,java,上海·长宁·新华路,java,合肥乾筑智能科技有限公司,新能源,20人以下,2万-4万·15薪,大专,无要求,5-10年,300000.0,600000.0
112,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.7万-3万·15薪,本科,无要求,经验不限,255000.0,450000.0
113,java,上海·松江·九亭,java,上海宏财软件科技有限公司,20-99人,民营,8千-1万,本科,无要求,3-5年,96000.0,120000.0
114,java,上海·浦东·周家渡,Java开发工程师,北京联合盈鑫信息技术有限公司,100-299人,民营,8千-1万,本科,JavaScript Python,1-3年,96000.0,120000.0
115,java,上海·浦东·张江,初中级JAVA后台开发,上海钦诚信息科技有限公司,计算机软件,20-99人,1.7万-2万·13薪,本科,Java SPRINGBOOT HASHCODE EQUALS MySQL Oracle,1-3年,221000.0,260000.0
117,java,上海·浦东·金桥,Java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Python C++ JavaScript Hibernate Shiro Spring Oracle PostgreSQL MySQL,1年以下,210000.0,420000.0
118,java,上海·闵行·浦江,java初级开发工程师,上海奕盛软件有限公司,20-99人,民营,7千-1.2万,本科,无要求,1-3年,84000.0,144000.0
119,java,上海·浦东·张江,Java开发工程师,上海亿业网络科技发展有限公司,100-299人,合资,1万-1.5万,本科,AJAX框架 Java Javascript Jquery框架 Eclipse,3-5年,120000.0,180000.0
120,java,上海·黄浦·打浦桥,软件研发岗,南银法巴消费金融有限公司,1000-9999人,其它,1.3万-2.6万,本科,SpringBoot SpringCloud SpringMVC Java Oracle MySQL 全栈开发 Mybatis,3-5年,156000.0,312000.0
121,java,上海·杨浦·大桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.7万-1.8万,大专,无要求,5-10年,204000.0,216000.0
122,java,上海·黄浦·五里桥,java软件开发工程师,上海城建城市运营(集团)有限公司,1000-9999人,国企,1.7万-2.5万,本科,无要求,3-5年,204000.0,300000.0
123,java,上海·杨浦·五角场,对日JAVA软件开发(初中级),上海达巴辛软件有限公司,20-99人,民营,6千-1.2万·13薪,学历不限,Java 数据库 Spring SQL 日语,1-3年,78000.0,156000.0
124,java,上海·静安·大宁路,java开发（驻场 线上面试 急）,上海信息人才服务有限公司,100-299人,国企,1.4万-1.5万,本科,无要求,3-5年,168000.0,180000.0
125,java,上海·松江·车墩,高级软件开发工程师,其他,10000人以上,民营,1.6万-3万,本科,无要求,经验不限,192000.0,360000.0
126,java,上海·徐汇·虹梅路,海外软件开发工程师（2024届）,海隆软件(无锡)有限公司,100-299人,民营,8千-1.2万,本科,JavaScript Python Spring Mybatis MySQL Oracle,无经验,96000.0,144000.0
127,java,上海·浦东·陆家嘴,java,郑州沃克尔人力资源管理有限责任公司,20-99人,民营,1.2万-2万,学历不限,MySQL Spring Java,经验不限,144000.0,240000.0
128,java,上海·闵行·莘庄,java全栈工程师,上海臻图信息技术有限公司,20人以下,民营,8千-1.2万,大专,无要求,1-3年,96000.0,144000.0
129,java,上海·宝山·杨行,Java开发工程师,上海碳信智成信息技术有限公司,100-299人,民营,1.3万-2万,大专,Java PHP SQL,3-5年,156000.0,240000.0
130,java,上海·青浦·徐泾,java,湖州轩逸人力资源服务有限公司,1000-9999人,民营,9千-1.1万,大专,SPRING MVC 高并发系统 MySQL,1-3年,108000.0,132000.0
131,java,上海·杨浦·五角场,java,上海比孚信息科技有限公司,100-299人,民营,8千-1.3万,本科,数据库运维,3-5年,96000.0,156000.0
132,java,上海·浦东·张江,java开发,道康互联(北京)数据科技有限公司,20-99人,合资,1.5万-2.3万,大专,无要求,3-5年,180000.0,276000.0
133,java,上海·浦东·高桥,JAVA开发工程师-SH农行 (MJ003444),其他,1000-9999人,民营,1.5万-1.6万,本科,SPRINBOOT MySQL 分布式 银行 金融,经验不限,180000.0,192000.0
134,java,上海·黄浦·半淞园路,中级java工程师,上海帆立信息科技有限公司宁波分公司,人工智能,100-299人,1.5万-2万,本科,无要求,经验不限,180000.0,240000.0
135,java,上海·长宁·新泾,后端组经理（上海）,其他,1000-9999人,外商独资,3万-3.5万,本科,无要求,5-10年,360000.0,420000.0
136,java,上海·浦东·张江,java全栈工程师,郑州海奥软件科技有限公司,100-299人,民营,1.3万-1.8万,大专,无要求,3-5年,156000.0,216000.0
137,java,上海·浦东·张江,JAVA开发工程师（供应链平台）(J10754),其他,1000-9999人,国企,1.5万-2.5万,本科,Java,3-5年,180000.0,300000.0
138,java,上海·黄浦·南京东路,Java后端开发工程师,北京小确信安全防范科技有限公司,20-99人,其它,2.2万-2.9万,大专,Java 分布式,3-5年,264000.0,348000.0
139,java,上海·浦东·张江,接口开发工程师/java开发工程师,上海视畅信息科技有限公司,20-99人,民营,1.8万-2.4万,本科,无要求,1-3年,216000.0,288000.0
140,java,上海·青浦·朱家角,cmo,其他,10000人以上,民营,8千-1.6万,学历不限,JavaScript Java,经验不限,96000.0,192000.0
141,java,上海·虹口·北外滩,java开发工程师,其他,1000-9999人,股份制企业,9千-1.5万,本科,无要求,1-3年,108000.0,180000.0
142,java,上海·普陀·长风新村,java开发软件工程师,其他,1000-9999人,上市公司,1万-1.5万,本科,无要求,1-3年,120000.0,180000.0
143,java,上海·闵行·莘庄,Java开发工程师,程胜环保,100-299人,民营,8千-1.5万,本科,无要求,3-5年,96000.0,180000.0
145,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.7万-3万·14薪,本科,后端开发 MySQL linux,经验不限,238000.0,420000.0
146,java,上海·闵行·浦江,java,领时云天信息科技(常州)有限公司,1000-9999人,民营,1.2万-1.7万,大专,无要求,3-5年,144000.0,204000.0
147,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1万-2万·14薪,本科,无要求,经验不限,140000.0,280000.0
148,java,上海·徐汇·虹梅路,Java软件工程师-campus-2024,经纬恒润,1000-9999人,民营,1万-2万·15薪,本科,无要求,经验不限,150000.0,300000.0
149,java,上海·浦东·金桥,高级软件开发工程师,上海理光数码设备有限公司,1000-9999人,外商独资,8千-1.5万,本科,JavaScript 小程序 MySQL WEB,1-3年,96000.0,180000.0
150,java,上海·徐汇·徐家汇,研发工程师,其他,100-299人,民营,5千-1万,大专,oracle数据库,1-3年,60000.0,120000.0
151,java,上海·静安·彭浦,Java开发工程师,上海胜狮软件科技有限公司,20-99人,股份制企业,1万-1.5万·13薪,大专,JavaScript Spring,3-5年,130000.0,195000.0
152,java,上海·青浦·徐泾,软件开发工程师：JAVA、APP、C++,上海道风信息科技有限公司,20人以下,民营,6千-1万,本科,无要求,经验不限,72000.0,120000.0
153,java,上海·徐汇·徐家汇,程序员,上海煤科信息科技有限公司,20-99人,国企,1万-1.5万·13薪,本科,无要求,3-5年,130000.0,195000.0
154,java,上海·长宁·天山路,高级java工程师,上海滨礼网络科技有限公司,20-99人,民营,1.8万-2.5万,大专,无要求,3-5年,216000.0,300000.0
155,java,上海·曲阳路,赴日软件开发工程师（有日语基础优先）,上海中和软件有限公司,1000-9999人,合资,6千-7千,本科,SpringBoot JUnit,1年以下,72000.0,84000.0
157,java,上海·浦东·塘桥,java,紫金支点,1000-9999人,民营,1.7万-2.2万,大专,JavaScript Spring MySQL 汽车,5-10年,204000.0,264000.0
158,java,上海·浦东·唐镇,软件开发岗JK2206(J48516),太平金科,1000-9999人,国企,1.5万-3万·16薪,本科,无要求,经验不限,240000.0,480000.0
159,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
160,java,上海·闵行·虹桥,高级JAVA开发工程师,三星财产保险(中国)有限公司,300-499人,外商独资,2万-3.5万·15薪,本科,全栈开发 后端开发 Java,3-5年,300000.0,525000.0
162,java,上海·闵行·浦江,初中级java开发工程师(J10478),其他,1000-9999人,民营,1.5万-2万·14薪,本科,无要求,3-5年,210000.0,280000.0
163,java,上海·普陀·桃浦,Java后端工程师,上海畅赢智能科技有限公司,20-99人,合资,8千-1.6万,本科,JavaScript CSS Spring Mybatis,1-3年,96000.0,192000.0
164,java,上海·徐汇·徐家汇,高级java开发工程师,其他,10000人以上,上市公司,1.5万-2.5万·14薪,本科,无要求,1-3年,210000.0,350000.0
165,java,上海·浦东·金桥,java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,无要求,经验不限,180000.0,360000.0
166,java,上海·黄浦·老西门,java,其他,1000-9999人,股份制企业,8千-1.3万,本科,无要求,3-5年,96000.0,156000.0
167,java,上海·闵行·莘庄,Java开发工程师229820201,其他,10000人以上,其它,1万-2万·13薪,本科,后端开发 SpringBoot Mybatis,1-3年,130000.0,260000.0
168,java,上海·浦东·陆家嘴,对日Java开发,上海朗裕信息科技有限公司,20-99人,民营,1万-1.3万,大专,无要求,3-5年,120000.0,156000.0
169,java,上海·杨浦·五角场,对日JAVA开发工程师 上海,上海达巴辛软件有限公司,20-99人,民营,6千-1.2万·13薪,学历不限,Java 数据库 Spring SQL 日语,1-3年,78000.0,156000.0
170,java,上海·宝山·淞南,java软件工程师,上海大视电子科技有限公司,20-99人,民营,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
171,java,上海·浦东·唐镇,Java-现场笔试,上海汉朔信息科技有限公司,1000-9999人,民营,1.3万-1.8万,本科,JavaScript Spring MySQL,1-3年,156000.0,216000.0
172,java,上海·静安·大宁路,Java开发（线上面试+弹性上下班+双休）,上海信息人才服务有限公司,100-299人,国企,2万-2.3万,本科,无要求,5-10年,240000.0,276000.0
173,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.3万-2.6万,本科,无要求,经验不限,156000.0,312000.0
174,java,上海·静安·天目西路,java全栈工程师,上海春卫信息技术有限公司,20人以下,民营,9千-1.5万,大专,无要求,1-3年,108000.0,180000.0
175,java,上海·徐汇·虹梅路,初级JAVA开发工程师-2024应届生,其他,1000-9999人,上市公司,7千-1.2万,本科,JavaScript Mybatis Spring MySQL Oracle PG,1-3年,84000.0,144000.0
177,java,上海·闵行·新虹,java,陕西云鸟信息技术服务有限公司,计算机软件,20-99人,6千-1万,大专,Spring Mybatis MySQL,1-3年,72000.0,120000.0
178,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.7万-3万·14薪,本科,Java Python Linux 数据库 C++ Golang 后端开发 多线程,经验不限,238000.0,420000.0
179,java,上海·闵行·七宝,java,其他,1000-9999人,上市公司,2.2万-4万·14薪,本科,无要求,经验不限,308000.0,560000.0
180,java,上海·浦东·金桥,java软件工程师,上海城勘信息科技有限公司,20-99人,民营,1.2万-1.6万,本科,无要求,1-3年,144000.0,192000.0
181,java,上海·长宁·天山路,java,上海艾杰飞人才管理咨询有限公司,100-299人,外商独资,1.5万-2.3万,大专,JavaScript,3-5年,180000.0,276000.0
182,java,上海·浦东·金桥,java,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,C++ Python Java,经验不限,210000.0,420000.0
183,java,上海·黄浦·小东门,高级java工程师,上海信息人才服务有限公司,100-299人,国企,2万-2.2万,本科,无要求,经验不限,240000.0,264000.0
184,java,上海·青浦·华新,Java后端开发(J14733),其他,10000人以上,股份制企业,2万-4万·13薪,本科,JavaScript MySQL,3-5年,260000.0,520000.0
