Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
233,c++,上海·虹口·嘉兴路,CAD二次开发工程师,其他,1000-9999人,股份制企业,1.6万-2.3万,本科,MFC C++,3-5年,192000.0,276000.0
234,c++,上海·浦东·金桥,c++,其他,10000人以上,民营,9千-1.8万,本科,无要求,1-3年,108000.0,216000.0
235,c++,上海·浦东·唐镇,c++,其他,300-499人,民营,1.6万-2.1万,本科,QT开发 Qt,3-5年,192000.0,252000.0
238,c++,上海·长宁·华阳路,资深c++开发工程师(6个月项目),其他,1000-9999人,港澳台公司,2万-2.4万,本科,无要求,10年以上,240000.0,288000.0
239,c++,上海·松江·泗泾,Windows C++中级软件工程师（松江）,其他,500-999人,上市公司,1.8万-2.4万,本科,C++ Linux开发,3-5年,216000.0,288000.0
241,c++,上海·浦东·塘桥,C++开发工程师,上海澎博财经资讯有限公司,100-299人,民营,1.5万-3万·13薪,本科,无要求,3-5年,195000.0,390000.0
242,c++,上海·闵行·吴泾,c语言开发工程师,其他,10000人以上,其它,1.3万-1.7万,本科,无要求,3-5年,156000.0,204000.0
243,c++,上海·杨浦·新江湾城,网络安全研发工程师（C++）(J10450),中国电子科技集团公司第三十六研究所,1000-9999人,国企,1万-1.5万,硕士,C/C++ C++ 服务端开发,1-3年,120000.0,180000.0
244,c++,上海·浦东·花木,c++,量聘人力资源,100-299人,股份制企业,3万-6万,本科,匀胶 显影,5-10年,360000.0,720000.0
245,c++,上海·闵行·颛桥,C++开发工程师,太阳生物技术,500-999人,民营,1万-2万·13薪,本科,无要求,1-3年,130000.0,260000.0
246,c++,上海·浦东·张江,C++开发工程师,上海创景,100-299人,民营,2.1万-3万,本科,嵌入式开发 MFC C++ Python Shell 后端开发 模块开发,5-10年,252000.0,360000.0
247,c++,上海·闵行·颛桥,C++开发工程师,衡视智能科技(上海)有限公司,20人以下,民营,8千-1.6万·16薪,本科,C++ C/C++ C# 图像处理 机器视觉 STL 数据结构,1-3年,128000.0,256000.0
248,c++,上海·杨浦·五角场,上位机软件开发工程师,蓝星光域(上海)航天科技有限公司,20-99人,民营,2.1万-2.5万·15薪,本科,WPF C QT QML,3-5年,315000.0,375000.0
249,c++,上海·浦东·金桥,c++开发工程师-上海,其他,10000人以上,民营,9千-1.5万,本科,无要求,1-3年,108000.0,180000.0
250,c++,上海·闵行·吴泾,c++软件研发工程师,上海新华控制技术集团科技有限公司,500-999人,民营,1.1万-2万,本科,无要求,3-5年,132000.0,240000.0
251,c++,上海·青浦·金泽,c++,外企德科,1000-9999人,合资,2万-4万·14薪,本科,C 数据结构算法,3-5年,280000.0,560000.0
252,c++,上海·浦东·花木,C++软件开发（工作地南京）,深圳开拓者科技有限公司南京分公司,20-99人,民营,1.2万-2万,本科,C++,3-5年,144000.0,240000.0
253,c++,上海·青浦·香花桥,界面工程师,浙江钱江机器人公司,100-299人,合资,1.5万-3万·13薪,本科,C语言 C++,1-3年,195000.0,390000.0
254,c++,上海·宝山·大场,qt/c++开发工程师（上位机方向）,锦虹晶体材料(上海)有限公司,20-99人,民营,1.5万-2.5万·13薪,本科,无要求,3-5年,195000.0,325000.0
255,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.8万-3.5万,本科,Java Python C语言,经验不限,216000.0,420000.0
256,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,C语言 Linux开发 Oracle,经验不限,210000.0,420000.0
257,c++,上海·浦东·金桥,C++开发工程师(上海)(J10829),善诚科技发展（上海）有限公司,300-499人,外商独资,1.5万-2万·14薪,本科,C++ Linux开发 嵌入式开发,3-5年,210000.0,280000.0
258,c++,上海·宝山·杨行,软件开发工程师/数学模型,上海荣冶工程技术有限公司,300-499人,民营,2.5万-3.5万,本科,无要求,3-5年,300000.0,420000.0
259,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.3万-2.6万,本科,后端开发 图形图像处理 驱动开发 C++ C语言 Java Python Golang,经验不限,156000.0,312000.0
261,c++,上海·徐汇·龙华,C++开发工程师,智达诚远科技有限公司,1000-9999人,其它,2万-3万,大专,嵌入式开发 ARM开发 芯片开发 驱动开发 C语言 C++ Linux RTOS,3-5年,240000.0,360000.0
262,c++,上海·浦东·洋泾,IOS、C++软件工程师（英语流利）--上海,大连思泰克科技有限公司,100-299人,外商独资,1.8万-3万·13薪,大专,C++ Objective-C Python Lua 英语口语好 手机周边产品测试开发,3-5年,234000.0,390000.0
263,c++,上海·浦东·潍坊新村,c++,其他,100-299人,合资,1万-1.2万,本科,C语言 C# 嵌入式开发 Linux开发,1-3年,120000.0,144000.0
264,c++,上海·黄浦·半淞园路,c++软件研发工程师,其他,100-299人,股份制企业,1.2万-1.8万·13薪,硕士,无要求,3-5年,156000.0,234000.0
265,c++,上海·徐汇·田林,c++,其他,1000-9999人,上市公司,2.5万-3万,本科,无要求,3-5年,300000.0,360000.0
266,c++,上海·浦东·金桥,界面开发,其他,1000-9999人,合资,1.2万-2.4万,本科,QT,1-3年,144000.0,288000.0
267,c++,上海·浦东·金桥,c++开发工程师,其他,10000人以上,民营,1.2万-1.8万,本科,无要求,1-3年,144000.0,216000.0
268,c++,上海·浦东·张江,C++软件工程师,其他,20-99人,外商独资,1.8万-3.5万·13薪,本科,C++ C/C++ Linux,1-3年,234000.0,455000.0
269,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.8万-3.5万,本科,Python C语言 Java 嵌入式开发,1-3年,216000.0,420000.0
270,c++,上海·塘桥,资深C++程序员,其他,100-299人,股份制企业,2万-3万,学历不限,游戏开发 C++,3-5年,240000.0,360000.0
271,c++,上海·宝山·高境,软件工程师,其他,20-99人,民营,1.5万-2.2万,大专,Python C/C++ Shell脚本 Linux,3-5年,180000.0,264000.0
272,c++,上海·浦东·南汇新城,c++高级软件工程师,北京易博中天科技有限公司,20-99人,民营,1.4万-1.6万,本科,无要求,3-5年,168000.0,192000.0
273,c++,上海·闵行·吴泾,C++软件工程师(J10298),其他,1000-9999人,合资,2.5万-4.5万·15薪,本科,无要求,10年以上,375000.0,675000.0
274,c++,上海·浦东·金桥,c++,其他,10000人以上,民营,9千-1.4万,本科,无要求,3-5年,108000.0,168000.0
275,c++,上海·浦东·唐镇,C++工程师,上海有大信息科技,100-299人,民营,2万-2.1万,本科,C++,5-10年,240000.0,252000.0
276,c++,上海·闵行·吴泾,应用软件工程师,其他,500-999人,上市公司,2万-3万,本科,C语言 Python QT开发,1-3年,240000.0,360000.0
277,c++,上海·浦东·金桥,C/C++,其他,10000人以上,民营,1.1万-1.8万,本科,C语言 C++,1-3年,132000.0,216000.0
278,c++,上海·闵行·江川路,c++,其他,100-299人,股份制企业,2万-2.5万·14薪,本科,无要求,1-3年,280000.0,350000.0
279,c++,上海·闵行·莘庄,c++开发工程师,郑州云计划软件科技有限公司,100-299人,股份制企业,1.1万-1.6万,本科,无要求,3-5年,132000.0,192000.0
280,c++,上海·浦东·金桥,C++开发工程师,其他,10000人以上,民营,1万-2万,本科,C/C++ Linux 后端开发 QT MFC 驱动开发 ARM开发 客户端开发,1-3年,120000.0,240000.0
281,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.8万-3.5万·16薪,本科,无要求,1-3年,288000.0,560000.0
282,c++,上海·浦东·金桥,c++,山东振煊人力资源开发有限公司,500-999人,民营,2.1万-4万,本科,C语言 QT开发,3-5年,252000.0,480000.0
283,c++,上海·浦东·塘桥,C++后端开发工程师,上海澎博财经资讯有限公司,100-299人,民营,2万-3万·13薪,本科,Linux C/C++ C++,3-5年,260000.0,390000.0
284,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,C语言 Java Python,经验不限,210000.0,420000.0
285,c++,上海·嘉定·外冈,高级c++开发工程师,上海乾曜光学科技有限公司,100-299人,民营,2万-4万,本科,无要求,1-3年,240000.0,480000.0
286,c++,上海·松江·新桥,C++应用开发工程师,上海叶烁数字信息技术发展有限公司,20-99人,民营,8千-1.2万,大专,无要求,3-5年,96000.0,144000.0
287,c++,上海·浦东·康桥,急招 C++工程师（需熟悉modbus）,其他,10000人以上,民营,9千-1.1万,本科,机器人开发 Modbus,1-3年,108000.0,132000.0
288,c++,上海·浦东·张江,应用软件开发工程师,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.5万-2万·15薪,本科,C语言 Linux开发,1-3年,225000.0,300000.0
289,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,2万-4万·14薪,本科,C语言 嵌入式开发 Linux开发 Qt C++,5-10年,280000.0,560000.0
290,c++,上海·浦东·花木,c/c++软件开发,其他,10000人以上,民营,1万-1.6万,本科,无要求,1-3年,120000.0,192000.0
291,c++,上海·闵行·江川路,QT/C++开发工程师,嘉强(上海)智能科技股份公司,300-499人,民营,1.5万-2.5万,本科,C++ Linux,3-5年,180000.0,300000.0
292,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,2万-4万,本科,C语言 Java Python Linux开发 嵌入式开发 Web开发,经验不限,240000.0,480000.0
293,c++,上海·闵行·莘庄,嵌入式软件开发（驻场 线上面试 通过率高 欢迎咨询）,上海信息人才服务有限公司,100-299人,国企,1.6万-1.8万,本科,QT C++,1-3年,192000.0,216000.0
294,c++,上海·金山·亭林,C++控制系统软件开发工程师,其他,100-299人,民营,2.5万-3万·14薪,本科,C++,3-5年,350000.0,420000.0
295,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.8万-3万·14薪,本科,C语言,经验不限,252000.0,420000.0
296,c++,上海·浦东·曹路,界面软件开发工程师,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.5万-2.5万·15薪,本科,QT开发 C语言 中间件,3-5年,225000.0,375000.0
297,c++,上海·宝山·淞南,上位机软件开发工程师,翔宇医疗,1000-9999人,民营,1.3万-2.6万,本科,C Python Java 机器人开发 图形图像开发 Linux开发,1-3年,156000.0,312000.0
298,c++,上海·青浦·徐泾,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,2万-4万·14薪,本科,C语言 嵌入式开发 Linux开发 Qt C++,5-10年,280000.0,560000.0
299,c++,上海·宝山·罗泾,C++软件工程师,上海北昂医药科技股份有限公司,100-299人,股份制企业,2万-3万,本科,MFC QT C++ 多线程 VC++,5-10年,240000.0,360000.0
300,c++,上海·浦东·曹路,C++开发工程师,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.8万-2.5万·15薪,本科,C语言 嵌入式开发 Linux开发 QT开发,5-10年,270000.0,375000.0
301,c++,上海·闵行·江川路,QT开发工程师,其他,20-99人,民营,1.5万-3万·13薪,大专,无要求,3-5年,195000.0,390000.0
302,c++,上海·浦东·陆家嘴,高级c++工程师,其他,10000人以上,上市公司,1.2万-2.2万,本科,无要求,5-10年,144000.0,264000.0
303,c++,上海·江川路,c++,其他,100-299人,股份制企业,1.5万-2.5万·13薪,本科,C++ QT OpenCV 多线程 Windows MFC,1-3年,195000.0,325000.0
304,c++,上海·宝山·淞南,c++上位机开发工程师,翔宇医疗,1000-9999人,民营,2万-3.5万,本科,无要求,3-5年,240000.0,420000.0
305,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Java Python C++,经验不限,210000.0,420000.0
306,c++,上海·浦东·唐镇,c++,其他,300-499人,民营,1.5万-1.8万,本科,无要求,3-5年,180000.0,216000.0
307,c++,上海·嘉定·外冈,qt开发工程师,上海乾曜光学科技有限公司,100-299人,民营,2万-4万·14薪,本科,C++ QT开发 网络协议 OpenCV,1-3年,280000.0,560000.0
308,c++,上海·金山·亭林,C++软件开发工程师,其他,100-299人,民营,2万-3.5万·14薪,本科,C++,1-3年,280000.0,490000.0
309,c++,上海·闵行·吴泾,嵌入式C开发（远程面试）,其他,1000-9999人,上市公司,1.4万-2.7万,本科,无要求,经验不限,168000.0,324000.0
310,c++,上海·黄浦·小东门,C++开发工程师 (MJ002412),上海东证期货有限公司,500-999人,国企,2万-2.5万,本科,无要求,3-5年,240000.0,300000.0
311,c++,上海·浦东·张江,c++/qt开发工程师,上海创景,100-299人,民营,2万-2.5万,本科,无要求,3-5年,240000.0,300000.0
312,c++,上海·浦东·张江,c++高级程序员,上海飞旗网络技术股份有限公司,100-299人,股份制企业,2.5万-4万·13薪,本科,无要求,3-5年,325000.0,520000.0
313,c++,上海·闵行·虹桥,linux嵌入式软件工程师（C/C++）,善诚科技发展（上海）有限公司,300-499人,外商独资,1.5万-2.5万·14薪,本科,C++ C语言 linux,3-5年,210000.0,350000.0
314,c++,上海·浦东·川沙新,高级软件工程师,雅科贝思精密机电(上海)有限公司,1000-9999人,外商独资,2万-3万,本科,高级软件工程师,1-3年,240000.0,360000.0
315,c++,上海·静安·天目西路,C＋＋开发工程师,上海广拓信息技术有限公司,100-299人,民营,2万-3.5万·13薪,本科,C++ 网络协议,5-10年,260000.0,455000.0
316,c++,上海·长宁·华阳路,ATE软件研发工程师（C++）,其他,500-999人,上市公司,2万-4万·14薪,本科,STL C++ 多线程开发 面向对象开发 中间件,5-10年,280000.0,560000.0
317,c++,上海·青浦·金泽,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,无要求,5-10年,180000.0,360000.0
318,c++,上海·松江·佘山,Linux开发工程师,上海穆帆汽车技术有限公司,20-99人,民营,1.5万-2万·13薪,本科,无要求,3-5年,195000.0,260000.0
319,c++,上海·浦东·南汇新城,机器人软件开发工程师,上海智能制造功能平台有限公司,100-299人,国企,1.6万-2万·15薪,硕士,C++,3-5年,240000.0,300000.0
320,c++,上海·浦东·金桥,c++软件研发工程师,其他,10000人以上,民营,1万-2万,本科,无要求,3-5年,120000.0,240000.0
321,c++,上海·松江·广富林,高级C++开发工程师,山东伯睿英联企业管理咨询有限公司,20-99人,股份制企业,4万-5万·14薪,本科,C++,3-5年,560000.0,700000.0
322,c++,上海·浦东·张江,C语言开发工程师,上海裕日软件有限公司,20-99人,合资,1.5万-2.5万,大专,C#,3-5年,180000.0,300000.0
323,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.2万-2.4万·14薪,本科,Java Python C语言 音视频开发 Web开发 嵌入式开发 OpenCV PyTorch Qt,经验不限,168000.0,336000.0
324,c++,上海·闵行·吴泾,c++技术总监,上海玖镕信息科技有限公司,20-99人,民营,1.5万-2.5万,本科,无要求,10年以上,180000.0,300000.0
325,c++,上海·黄浦·老西门,CAD开发工程师,中国船舶集团海舟系统技术有限公司,100-299人,国企,2万-4万,本科,QT开发 图形图像处理 Linux开发 CAD开发 3D图形处理 STL Qt OpenCV,1-3年,240000.0,480000.0
326,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,Java Python C++,经验不限,180000.0,360000.0
327,c++,上海·徐汇·虹梅路,软件开发工程师,上海思普信息技术有限公司,100-299人,民营,1.8万-3万,本科,无要求,3-5年,216000.0,360000.0
328,c++,上海·浦东·张江,c++,北京宏天信业信息技术股份有限公司,100-299人,股份制企业,1.2万-1.3万,本科,无要求,1-3年,144000.0,156000.0
329,c++,上海·浦东·陆家嘴,C/C++开发工程师-英语面试,大连思泰克科技有限公司,100-299人,外商独资,2.5万-2.8万·13薪,大专,C语言 C++ 嵌入式开发 英语 硬件,5-10年,325000.0,364000.0
330,c++,上海·松江·泗泾,上位机软件开发工程师,其他,300-499人,股份制企业,2万-3万,本科,嵌入式开发,3-5年,240000.0,360000.0
331,c++,上海·宝山·淞南,c++,翔宇医疗,1000-9999人,民营,2万-3万·13薪,本科,C# QT开发 MySQL,1-3年,260000.0,390000.0
332,c++,上海·青浦·金泽,c++,外企德科,1000-9999人,合资,2万-4万·14薪,本科,C++ C语言 算法,5-10年,280000.0,560000.0
333,c++,上海·浦东·金桥,C++开发工程师,其他,10000人以上,民营,1.2万-1.6万,本科,嵌入式开发 驱动开发 C++ C语言 Linux 后端开发 服务器端开发 单片机开发,1-3年,144000.0,192000.0
334,c++,上海·张江,中级界面软件开发工程师（Qt）,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.3万-2.5万,本科,Windows Linux QT 软件工程师,3-5年,156000.0,300000.0
335,c++,上海·虹口·嘉兴路,C++高级研发工程师（上海）,其他,1000-9999人,股份制企业,2万-4万,硕士,C语言,3-5年,240000.0,480000.0
336,c++,上海·浦东·唐镇,qtc++研发工程师,其他,300-499人,民营,1.2万-1.5万,本科,无要求,3-5年,144000.0,180000.0
337,c++,上海·浦东·上钢新村,应用软件开发工程师,嘉兴合思智能科技有限公司,20人以下,上市公司,1万-2万·13薪,本科,数据结构 C++ C#,3-5年,130000.0,260000.0
338,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,2万-4万,本科,Java C语言 Python,经验不限,240000.0,480000.0
339,c++,上海·浦东·周家渡,c++,其他,1000-9999人,上市公司,1.8万-3.5万,本科,Linux开发 嵌入式开发 C++ SOMEIP AUTO SAR AP 高通车载 Q+L架构 高通 8255/8155 YOCTO,3-5年,216000.0,420000.0
340,c++,上海·静安·天目西路,嵌入式软件工程师（C++）,上海广拓信息技术有限公司,100-299人,民营,2万-3万·13薪,本科,嵌入式软件开发 底层开发,3-5年,260000.0,390000.0
341,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.4万-2.8万,本科,无要求,经验不限,168000.0,336000.0
342,c++,上海·闵行·江川路,C++软件工程师,上海欣聘信息技术有限公司,20-99人,民营,2.5万-5万·14薪,硕士,C++,经验不限,350000.0,700000.0
343,c++,上海·闵行·吴泾,中级C++软件开发工程师,上海玖镕信息科技有限公司,20-99人,民营,1.2万-2万,本科,C语言 QT开发 Qt Linux开发,3-5年,144000.0,240000.0
344,c++,上海·闵行·浦江,系统软件工程师-240149,上海中智人才顾问咨询有限公司,20-99人,国企,2万-4万,本科,C++ Python C#,5-10年,240000.0,480000.0
345,c++,上海·闵行·浦江,软件工程师,上海合时智能科技有限公司,20-99人,民营,1.8万-3.5万,本科,C++ C# Linux Python QT OpenGL 上位机 OpenCV,1-3年,216000.0,420000.0
346,c++,上海·闵行·新虹,c++,其他,100-299人,上市公司,2.2万-3万·14薪,本科,无要求,5-10年,308000.0,420000.0
347,c++,上海·徐汇·虹梅路,c++,其他,1000-9999人,上市公司,2万-2.8万·13薪,本科,C语言 C++ QT开发,1-3年,260000.0,364000.0
348,c++,上海·浦东·张江,软件开发工程师（仿真器） (MJ000079),北京华大九天科技股份有限公司,500-999人,国企,2万-4万·15薪,硕士,Linux开发 数字结构 算法,经验不限,300000.0,600000.0
349,c++,上海·松江·九亭,软件工程师,其他,1000-9999人,民营,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
350,c++,上海·浦东·金桥,c++,北海智强人力资源管理有限公司,20人以下,民营,1.5万-3万·14薪,本科,C语言 C# Java Web开发 嵌入式开发 OpenCV TensorFlow,经验不限,210000.0,420000.0
351,c++,上海·浦东·张江,c++测试开发工程师,其他,10000人以上,其它,1.2万-1.5万,本科,无要求,1-3年,144000.0,180000.0
352,c++,上海·徐汇·虹梅路,嵌入式软件工程师,经纬恒润,1000-9999人,民营,1.3万-2.5万·14薪,本科,C++ C语言 Python,经验不限,182000.0,350000.0
353,c++,上海·徐汇·枫林路,工业软件高级研发,上海船舶工艺研究所(中国船舶集团有限公司第十一研究所),300-499人,事业单位,2.5万-4万,博士,C++ 工业软件开发 机器人,经验不限,300000.0,480000.0
354,c++,上海·浦东·金桥,C++开发工程师,北京鼎腾科技有限公司,500-999人,民营,2万-4万,本科,C语言 C#,3-5年,240000.0,480000.0
355,c++,上海·杨浦·新江湾城,c++高级研发工程师,上海芯轫科技有限公司,计算机软件,20-99人,1.5万-3万,本科,无要求,3-5年,180000.0,360000.0
356,c++,上海·浦东·周家渡,国企正编高级嵌入式软件工程师,智联猎头,1000-9999人,其它,2.5万-3万·15薪,本科,C++,5-10年,375000.0,450000.0
357,c++,上海·闵行·浦江,软件工程师,安泊智汇半导体设备(上海)有限公司,20人以下,股份制企业,1万-2万,本科,C++ C# 数据库 驱动开发 架构设计 后端开发 软件工程师 Windows,3-5年,120000.0,240000.0
358,c++,上海·浦东·唐镇,嵌入式软件工程师（C++/C，驱动开发）,济南品致企业管理咨询有限公司,20人以下,民营,2.8万-4万·14薪,本科,嵌入式软件开发 STM系列,5-10年,392000.0,560000.0
360,c++,上海·浦东·张江,C语言固件开发工程师,其他,10000人以上,其它,1.5万-1.9万,本科,无要求,3-5年,180000.0,228000.0
361,c++,上海·浦东·沪东新村,NX二次开发工程师,其他,500-999人,民营,1.5万-1.8万,大专,C++ C NX 二次开发,3-5年,180000.0,216000.0
362,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.3万-2.6万·15薪,本科,C++,3-5年,195000.0,390000.0
363,c++,上海·张江,高级软件工程师/架构师(C++),上海驭矩信息科技有限公司,20-99人,民营,2.5万-5万·14薪,本科,C++ Linux Shell Python 多线程 数据结构 SQL,5-10年,350000.0,700000.0
364,c++,上海·浦东·张江,高级软件工程师,其他,20-99人,外商独资,2.5万-4万·13薪,本科,C++ C 高级软件工程师 算法基础,3-5年,325000.0,520000.0
365,c++,上海·静安·大宁路,嵌入式软件开发工程师（外包天翼数字生活）,其他,10000人以上,民营,1.3万-1.6万,本科,C语言 C++,5-10年,156000.0,192000.0
366,c++,上海·静安·彭浦,机器视觉软件工程师（ QT/C++）,其他,100-299人,民营,2万-3万·15薪,本科,图像识别产品 OpenCV HALCON Qt C++,5-10年,300000.0,450000.0
367,c++,上海·徐汇·龙华,c++嵌入式开发工程师,爱多邦(北京)信息技术服务有限公司,100-299人,民营,2万-3.5万,硕士,无要求,1-3年,240000.0,420000.0
368,c++,上海·闵行·浦江,资深Windows软件工程师,其他,300-499人,股份制企业,1.8万-2.8万·13薪,本科,C++ QT项目开发经验 计算机相关专业,5-10年,234000.0,364000.0
369,c++,上海·浦东·三林,资深软件工程师,其他,1000-9999人,上市公司,1.8万-3.5万,本科,C++ QT开发 图形图像处理 图像识别 Qt CAD开发 OpenCV,5-10年,216000.0,420000.0
370,c++,上海·宝山·友谊路,c++,合肥乾筑智能科技有限公司,新能源,20人以下,1.8万-3.5万,本科,QT开发 Qt C++ Linux开发 TCP,3-5年,216000.0,420000.0
371,c++,上海·闵行·江川路,C++ 机器人操作系统开发工程师,其他,100-299人,民营,1.5万-3万,硕士,无要求,1-3年,180000.0,360000.0
372,c++,上海·闵行·虹桥,软件开发工程师,上海翼速医疗科技有限公司,20-99人,民营,2万-4万·13薪,本科,OpenGL C语言 C++ Linux开发,5-10年,260000.0,520000.0
373,c++,上海·闵行·马桥,高级软件工程师,上海博珖机器人有限公司,新能源,20-99人,2.5万-4.5万,硕士,无要求,5-10年,300000.0,540000.0
374,c++,上海·浦东·张江,"Software FAE (C++), Automotive MCU, Shanghai",卡耐基顧問中心,20-99人,港澳台公司,3万-5万,本科,C++,3-5年,360000.0,600000.0
376,c++,上海·长宁·华阳路,系统技术工程师-遨有信息,上海中科新微信息科技园有限公司,20人以下,合资,1万-1.5万,本科,C语言 C++ Python Linux,1-3年,120000.0,180000.0
377,c++,上海·浦东·金桥,应用软件主任工程师,其他,20-99人,其它,4万-7万,硕士,C++ C语言 算法基础 多线程 ADAS 仿真架构 团队管理 域控制器,5-10年,480000.0,840000.0
378,c++,上海·浦东·金桥,c++,北海智强人力资源管理有限公司,20人以下,民营,2万-3.5万·14薪,本科,无要求,经验不限,280000.0,490000.0
379,c++,上海·徐汇·徐家汇,软件工程师,山东威高外科有限公司,1000-9999人,民营,2万-3万,本科,C++ 驱动开发 OpenCV 嵌入式开发 Linux开发 Zynq Linux,1-3年,240000.0,360000.0
