Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
360,前端开发,上海·浦东·周家渡,前端开发工程师（上海）,其他,1000-9999人,国企,1.2万-2万·14薪,本科,无要求,3-5年,168000.0,280000.0
361,前端开发,上海·浦东·唐镇,react前端开发工程师,昂策(上海)资产管理有限公司,20-99人,民营,1.5万-2万·13薪,本科,无要求,1-3年,195000.0,260000.0
363,前端开发,上海·浦东·张江,前端开发,首聘(北京)科技有限公司,1000-9999人,民营,1.3万-1.4万,本科,无要求,1-3年,156000.0,168000.0
364,前端开发,上海·浦东·唐镇,高级前端工程师,昂策(上海)资产管理有限公司,20-99人,民营,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
365,前端开发,上海·黄浦·五里桥,vue前端开发工程师,郑州海奥软件科技有限公司,100-299人,民营,1.4万-1.7万,本科,无要求,5-10年,168000.0,204000.0
366,前端开发,上海·浦东·洋泾,前端工程师（13薪+各项福利好）,深圳市紫川软件有限公司,500-999人,民营,1.2万-1.6万,本科,React Vue Node.js,5-10年,144000.0,192000.0
367,前端开发,上海·浦东·张江,高级前端开发工程师,北京嘉诚瑞杰信息技术有限公司,500-999人,民营,2.5万-3.5万,本科,无要求,5-10年,300000.0,420000.0
368,前端开发,上海·静安·南京西路,前端开发,国动网络通信集团股份有限公司,1000-9999人,民营,1.3万-1.7万,本科,无要求,3-5年,156000.0,204000.0
369,前端开发,上海·徐汇·徐家汇,前端开发,其他,1000-9999人,股份制企业,1.2万-1.3万,本科,Web前端 React,1-3年,144000.0,156000.0
370,前端开发,上海·浦东·张江,前端开发,其他,1000-9999人,民营,1万-1.2万,本科,无要求,1-3年,120000.0,144000.0
371,前端开发,上海·浦东·金桥,前端开发,首聘(北京)科技有限公司,1000-9999人,民营,1.2万-1.3万,本科,无要求,1-3年,144000.0,156000.0
372,前端开发,上海·长宁·新华路,高级web前端工程师,上海甲参科技有限公司,20-99人,其它,1.5万-2.5万,本科,无要求,5-10年,180000.0,300000.0
373,前端开发,上海·青浦·金泽,web前端工程师,华为云计算技术有限公司,10000人以上,民营,1.5万-3万·14薪,本科,web前端 HTML CSS JavaScript,经验不限,210000.0,420000.0
374,前端开发,上海·浦东·金桥,前端开发,首聘(北京)科技有限公司,1000-9999人,民营,1.2万-1.3万,本科,无要求,1-3年,144000.0,156000.0
375,前端开发,上海·浦东·唐镇,前端WEB开发工程师,其他,1000-9999人,股份制企业,2万-3万,本科,无要求,1-3年,240000.0,360000.0
376,前端开发,上海·宝山·高境,vue前端开发工程师,上海珩延信息科技有限公司,20-99人,民营,7千-1.2万,本科,无要求,1-3年,84000.0,144000.0
377,前端开发,上海·杨浦·大桥,前端开发,其他,1000-9999人,上市公司,1.6万-1.8万,本科,Vue 后台 大数据经验,5-10年,192000.0,216000.0
378,前端开发,上海·静安·南京西路,前端开发,国动网络通信集团股份有限公司,1000-9999人,民营,1.6万-2万,本科,无要求,5-10年,192000.0,240000.0
379,前端开发,上海·黄浦·南京东路,区块链前端专家,深圳市果速科技有限公司,20-99人,民营,3万-5.5万,本科,HTML web前端 React JavaScript,3-5年,360000.0,660000.0
